"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
45.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
45.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
127.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
127.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
163.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
164.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
211.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
211.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
232.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
233.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
269.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
270.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
403.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
403.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
675.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
675.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
783.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
784.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
909.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
909.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
976.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
977.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
1038.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
1038.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
13336.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
13337.0,131203072.0,gradients/AddN
13338.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
13338.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
13338.0,536870912.0,gradients/AddN_1
13339.0,5435817984.0,gradients/AddN_2
13340.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13342.0,75497472.0,gradients/AddN_5
13343.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13346.0,75497472.0,gradients/AddN_8
13347.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13349.0,75497472.0,gradients/AddN_11
13350.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13352.0,75497472.0,gradients/AddN_14
13353.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13355.0,75497472.0,gradients/AddN_17
13356.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13358.0,37748736.0,gradients/AddN_20
13359.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13361.0,18874368.0,gradients/AddN_23
13362.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13363.0,18874368.0,gradients/AddN_26
13364.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13366.0,9437184.0,gradients/AddN_29
13367.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13369.0,4718592.0,gradients/AddN_32
13370.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13372.0,2359296.0,gradients/AddN_35
13373.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13375.0,1179648.0,gradients/AddN_38
13376.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
13378.0,55296.0,gradients/AddN_41
