"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
1.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
1.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
12.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
12.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
12.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
13.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
209.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
209.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
209.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
209.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
210.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
210.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
210.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
210.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
211.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
211.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
211.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
211.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
212.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
212.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
390.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
390.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
582.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
582.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
12698.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
12698.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
12698.0,131203072.0,gradients/AddN
12699.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
12699.0,536870912.0,gradients/AddN_1
12699.0,5435817984.0,gradients/AddN_2
12700.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12701.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12701.0,75497472.0,gradients/AddN_5
12702.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12702.0,75497472.0,gradients/AddN_8
12703.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12703.0,75497472.0,gradients/AddN_11
12704.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12704.0,75497472.0,gradients/AddN_14
12705.0,75497472.0,gradients/AddN_17
12706.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12707.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12707.0,37748736.0,gradients/AddN_20
12708.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12708.0,18874368.0,gradients/AddN_23
12709.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12709.0,18874368.0,gradients/AddN_26
12710.0,9437184.0,gradients/AddN_29
12711.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12712.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12712.0,4718592.0,gradients/AddN_32
12713.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12713.0,2359296.0,gradients/AddN_35
12714.0,1179648.0,gradients/AddN_38
12715.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
12715.0,55296.0,gradients/AddN_41
