"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
0.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
0.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
1.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
1.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
1.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
1.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
1.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
2.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
2.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
2.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
2.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
3.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
3.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
3.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
3.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
3.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
4.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
4.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
4.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
4.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
4.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
5.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
5.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
9167.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
9167.0,131203072.0,gradients/AddN
9168.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
9168.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
9168.0,536870912.0,gradients/AddN_1
9168.0,5435817984.0,gradients/AddN_2
9169.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9170.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9170.0,75497472.0,gradients/AddN_5
9171.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9171.0,75497472.0,gradients/AddN_8
9172.0,75497472.0,gradients/AddN_11
9173.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9174.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9174.0,75497472.0,gradients/AddN_14
9175.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9175.0,75497472.0,gradients/AddN_17
9176.0,37748736.0,gradients/AddN_20
9177.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9178.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9178.0,18874368.0,gradients/AddN_23
9179.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9179.0,18874368.0,gradients/AddN_26
9180.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9180.0,9437184.0,gradients/AddN_29
9181.0,4718592.0,gradients/AddN_32
9182.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9183.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9183.0,2359296.0,gradients/AddN_35
9184.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9184.0,1179648.0,gradients/AddN_38
9185.0,55296.0,gradients/AddN_41
