"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
1665.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
1665.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
1665.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
1665.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
1666.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
1666.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
1666.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
1666.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
1667.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
1667.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
1667.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
1667.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
1668.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
1668.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
1668.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
1668.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
1669.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
1669.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
1669.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
1669.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
1670.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
1670.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
1670.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
1670.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
9865.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
9865.0,131203072.0,gradients/AddN
9866.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
9866.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
9866.0,536870912.0,gradients/AddN_1
9867.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9867.0,5435817984.0,gradients/AddN_2
9868.0,75497472.0,gradients/AddN_5
9869.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9870.0,75497472.0,gradients/AddN_8
9871.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9872.0,75497472.0,gradients/AddN_11
9873.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9874.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9874.0,75497472.0,gradients/AddN_14
9875.0,75497472.0,gradients/AddN_17
9876.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9877.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9877.0,37748736.0,gradients/AddN_20
9879.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9879.0,18874368.0,gradients/AddN_23
9880.0,18874368.0,gradients/AddN_26
9881.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9882.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9882.0,9437184.0,gradients/AddN_29
9884.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9884.0,4718592.0,gradients/AddN_32
9885.0,2359296.0,gradients/AddN_35
9886.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9887.0,1179648.0,gradients/AddN_38
9889.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9891.0,55296.0,gradients/AddN_41
