"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
741.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
742.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
823.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
823.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
824.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
824.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
824.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
824.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
825.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
825.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
893.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
893.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
893.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
894.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
894.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
894.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
1009.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
1009.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
1009.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
1010.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
1034.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
1034.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
1044.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
1044.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
14355.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
14355.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
14355.0,131203072.0,gradients/AddN
14356.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
14356.0,536870912.0,gradients/AddN_1
14357.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14357.0,5435817984.0,gradients/AddN_2
14358.0,75497472.0,gradients/AddN_5
14359.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14360.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14360.0,75497472.0,gradients/AddN_8
14362.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14362.0,75497472.0,gradients/AddN_11
14363.0,75497472.0,gradients/AddN_14
14364.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14365.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14365.0,75497472.0,gradients/AddN_17
14366.0,37748736.0,gradients/AddN_20
14367.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14368.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14368.0,18874368.0,gradients/AddN_23
14369.0,18874368.0,gradients/AddN_26
14370.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14371.0,9437184.0,gradients/AddN_29
14372.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14373.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14373.0,4718592.0,gradients/AddN_32
14374.0,2359296.0,gradients/AddN_35
14375.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14376.0,1179648.0,gradients/AddN_38
14377.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
14378.0,55296.0,gradients/AddN_41
