"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
0.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
1.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
1.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
1.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
1.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
24.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
24.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
25.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
25.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
25.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
25.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
26.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
26.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
26.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
26.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
26.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
26.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
27.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
27.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
27.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
27.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
28.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
28.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
4558.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
4558.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
4558.0,131203072.0,gradients/AddN
4558.0,536870912.0,gradients/AddN_1
4559.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4559.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
4559.0,5435817984.0,gradients/AddN_2
4560.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4560.0,75497472.0,gradients/AddN_5
4561.0,75497472.0,gradients/AddN_8
4562.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4562.0,75497472.0,gradients/AddN_11
4563.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4563.0,75497472.0,gradients/AddN_14
4564.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4565.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4565.0,75497472.0,gradients/AddN_17
4566.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4566.0,37748736.0,gradients/AddN_20
4567.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4567.0,18874368.0,gradients/AddN_23
4568.0,18874368.0,gradients/AddN_26
4569.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4570.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4570.0,9437184.0,gradients/AddN_29
4571.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4571.0,4718592.0,gradients/AddN_32
4572.0,2359296.0,gradients/AddN_35
4573.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4573.0,1179648.0,gradients/AddN_38
4574.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
4575.0,55296.0,gradients/AddN_41
