"order, bits_sent, raw_edgename"
0,18874368.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv2/weights/read
1,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
3,18874368.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/weights/read
4,32.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
6,18874368.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv2/weights/read
7,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
9,18874368.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/weights/read
10,32.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
12,18874368.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv2/weights/read
13,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
15,18874368.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/weights/read
16,32.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
17,32.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
18,18874368.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/weights/read
19,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
20,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
21,18874368.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/weights/read
22,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
23,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
24,18874368.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/weights/read
25,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
26,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
27,18874368.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/weights/read
28,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
30,18874368.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv2/weights/read
31,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
33,18874368.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/weights/read
34,32.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
35,32.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
36,18874368.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv2/weights/read
37,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
38,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
39,18874368.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv2/weights/read
